"scope","request_id","user_id","start_time","region"
"33467","50738a9d-d24d-46ff-8a49-4aaa0efa","47102148-1309-4c62-bd90-7fb127aa",2021-06-10 11:03:32,"[{""end_time"":1623294212661,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623294212661,""status"":""ENTER""},{""end_time"":1623294212661,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623294212661,""status"":""ENTER""}]"
"33467","4f678266-098e-4f6e-9e3b-c9bc90ca","4f678266-098e-4f6e-9e3b-c9bc90ca",2021-06-10 10:00:51,"[{""end_time"":1623290451147,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623290451147,""status"":""ENTER""},{""end_time"":1623290451147,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623290451147,""status"":""ENTER""}]"
"33467","4f261246-c710-4494-8f02-b9bdcf99","ee8682e2-2f8c-4b17-8006-4e816a11",2021-06-10 17:15:41,"[{""end_time"":1623316541845,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623316541845,""status"":""ENTER""}]"
"33467","4ed4aea5-991a-4c6a-8e3b-c51e0697","4ed4aea5-991a-4c6a-8e3b-c51e0697",2021-06-10 19:49:56,"[{""end_time"":1623325796882,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623325796882,""status"":""ENTER""},{""end_time"":1623325796882,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623325796882,""status"":""ENTER""}]"
"33467","4e7a1faf-2a7c-4487-a17a-dae7a9a1","17cbb132-70e7-499c-97ab-afed0f61",2021-06-10 18:15:38,"[{""end_time"":1623320138047,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623320138047,""status"":""ENTER""}]"
"33467","4dfd6aaa-5731-4d52-9bb2-b89b10c4","009be814-e67f-4342-8092-ea655e94",2021-06-10 21:21:07,"[{""end_time"":1623331267935,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623331267935,""status"":""LEAVE""},{""end_time"":1623331267935,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623331267935,""status"":""LEAVE""}]"
"33467","4d32f2ed-4b6e-4df3-85e4-f4ae8e87","c10e3cb2-4d48-4039-96ee-543fa0e2",2021-06-10 06:25:40,"[{""end_time"":1623277540116,""entrance_id"":""33507"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623277540116,""status"":""LEAVE""},{""end_time"":1623277540116,""entrance_id"":""33507"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623277540116,""status"":""LEAVE""}]"
"33467","4ce46989-5a54-42c4-af59-232711da","26b3566d-1743-4632-8c5b-92365fcc",2021-06-10 13:58:33,"[{""end_time"":1623304713758,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623304713758,""status"":""ENTER""},{""end_time"":1623304713758,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623304713758,""status"":""ENTER""}]"
"33467","4ca38e2a-e3d2-40a3-bfb2-9641f114","26b3566d-1743-4632-8c5b-92365fcc",2021-06-10 13:54:52,"[{""end_time"":1623304492755,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623304492755,""status"":""ENTER""},{""end_time"":1623304492755,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623304492755,""status"":""ENTER""}]"
"33467","4bf48fbc-03da-4fe7-a8c3-29937656","030c7e70-5144-415c-9c80-33077dc70a07",2021-06-10 14:23:53,"[{""end_time"":1623306233610,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623306233610,""status"":""ENTER""},{""end_time"":1623306233610,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623306233610,""status"":""ENTER""}]"
"33467","4ba427a4-2949-4530-9809-c245b3b6","4524dff8-65a8-40bd-b196-6312cada",2021-06-10 17:56:52,"[{""end_time"":1623319012975,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623319012975,""status"":""ENTER""},{""end_time"":1623319012975,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623319012975,""status"":""ENTER""}]"
"33467","4b2ab222-ce39-4845-92b8-e6c17a7b","4b2ab222-ce39-4845-92b8-e6c17a7b",2021-06-10 16:00:09,"[{""end_time"":1623312009643,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623312009643,""status"":""ENTER""}]"
"33467","4a16af9a-8bf6-4ab6-b15f-9f64e7e7","4a16af9a-8bf6-4ab6-b15f-9f64e7e7",2021-06-10 18:06:18,"[{""end_time"":1623319578141,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623319578141,""status"":""ENTER""},{""end_time"":1623319578141,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623319578141,""status"":""ENTER""}]"
"33467","495f7263-4cf2-43ce-b34a-78b4be96","35f72fb8-9eaf-4b61-9528-bd248030",2021-06-10 11:22:12,"[{""end_time"":1623295332312,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623295332312,""status"":""ENTER""}]"
"33467","4943e62b-efbe-47c7-ad82-2e28d890","030c7e70-5144-415c-9c80-33077dc70a07",2021-06-10 13:02:25,"[{""end_time"":1623301345407,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623301345407,""status"":""ENTER""},{""end_time"":1623301345407,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623301345407,""status"":""ENTER""}]"
"33467","48e70868-3b3b-429c-9b08-1f9ffbea","75a0f7b9-c017-4184-82d6-5c32a615",2021-06-10 12:32:32,"[{""end_time"":1623299552283,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623299552283,""status"":""ENTER""}]"
"33467","481a6299-9bb1-4460-be22-10c6c8bc","481a6299-9bb1-4460-be22-10c6c8bc",2021-06-10 10:43:51,"[{""end_time"":1623293031171,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623293031171,""status"":""ENTER""},{""end_time"":1623293031171,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623293031171,""status"":""ENTER""}]"
"33467","471416d0-5337-4a8f-aa36-18eb84a9","030c7e70-5144-415c-9c80-33077dc70a07",2021-06-10 10:06:38,"[{""end_time"":1623290798793,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623290798793,""status"":""ENTER""},{""end_time"":1623290798793,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623290798793,""status"":""ENTER""}]"
"33467","4712f54c-4d5a-483f-89d3-3dccb587","3cc2d494-f3ae-4f6b-8230-a2863998",2021-06-10 18:32:25,"[{""end_time"":1623321145479,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623321145479,""status"":""ENTER""},{""end_time"":1623321145479,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623321145479,""status"":""ENTER""}]"
"33467","47102148-1309-4c62-bd90-7fb127aa","47102148-1309-4c62-bd90-7fb127aa",2021-06-10 12:49:21,"[{""end_time"":1623300561876,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623300561876,""status"":""ENTER""},{""end_time"":1623300561876,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623300561876,""status"":""ENTER""}]"
"33467","46c1c3c3-9d45-4a90-8477-8027348b","97aa5ddd-6b6b-4af1-b645-5acc2046",2021-06-10 17:33:17,"[{""end_time"":1623317597278,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623317597278,""status"":""ENTER""},{""end_time"":1623317597278,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623317597278,""status"":""ENTER""}]"
"33467","46253f02-20b0-45fe-9e93-d033fd2b","46253f02-20b0-45fe-9e93-d033fd2b",2021-06-10 12:18:26,"[{""end_time"":1623298706705,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623298706705,""status"":""ENTER""},{""end_time"":1623298706705,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623298706705,""status"":""ENTER""}]"
"33467","460aad19-bef0-433c-b44d-276bbf98","460aad19-bef0-433c-b44d-276bbf98",2021-06-10 16:56:44,"[{""end_time"":1623315404257,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623315404257,""status"":""ENTER""},{""end_time"":1623315404257,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623315404257,""status"":""ENTER""}]"
"33467","4524dff8-65a8-40bd-b196-6312cada","4524dff8-65a8-40bd-b196-6312cada",2021-06-10 11:44:34,"[{""end_time"":1623296674842,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623296674842,""status"":""ENTER""},{""end_time"":1623296674842,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623296674842,""status"":""ENTER""}]"
"33467","44ad6b2b-a35e-4260-9f7c-ec8d7ab1","fea2e44d-7a83-4484-b1e5-e8d67b51",2021-06-10 17:44:32,"[{""end_time"":1623318272032,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623318272032,""status"":""ENTER""}]"
"33467","43a25336-3d6b-4422-a2b9-6b90cb0f","b850f05b-a3de-40c3-bb52-29d9ea79",2021-06-10 10:04:26,"[{""end_time"":1623290666152,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623290666152,""status"":""ENTER""},{""end_time"":1623290666152,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623290666152,""status"":""ENTER""}]"
"33467","4287b6f3-4cf1-40f8-90be-d226c496","f6459b62-f06a-4e2b-b52b-9a14385c",2021-06-10 12:48:36,"[{""end_time"":1623300516879,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623300516879,""status"":""ENTER""},{""end_time"":1623300516879,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623300516879,""status"":""ENTER""}]"
"33467","4227b93b-ac8d-4365-9554-d7dde77c","fbfae36b-c078-41e4-b9e5-4adcda6d",2021-06-10 12:31:38,"[{""end_time"":1623299498244,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623299498244,""status"":""ENTER""},{""end_time"":1623299498244,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623299498244,""status"":""ENTER""}]"
"33467","41ad00f4-000f-47b2-8499-3c9ae45d","b4704f5a-a01d-4d5a-8914-a4e4a46a",2021-06-10 12:17:13,"[{""end_time"":1623298633385,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623298633385,""status"":""ENTER""},{""end_time"":1623298633385,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623298633385,""status"":""ENTER""}]"
"33467","40fd64d4-0032-400f-85c7-0fe52d9f","cc1385a5-a987-4eba-ae08-7c43aca1",2021-06-10 11:15:37,"[{""end_time"":1623294937028,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623294937028,""status"":""ENTER""},{""end_time"":1623294937028,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623294937028,""status"":""ENTER""}]"
"33467","3f821b1a-e9af-446f-971d-8a8efc11","26b3566d-1743-4632-8c5b-92365fcc",2021-06-10 12:52:40,"[{""end_time"":1623300760404,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623300760404,""status"":""ENTER""},{""end_time"":1623300760404,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623300760404,""status"":""ENTER""}]"
"33467","3ecf0102-6647-40d3-93da-ca5d1aeb","009be814-e67f-4342-8092-ea655e94",2021-06-10 15:40:08,"[{""end_time"":1623310808573,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623310808573,""status"":""ENTER""},{""end_time"":1623310808573,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623310808573,""status"":""ENTER""}]"
"33467","3e46c1bf-a920-4e78-b2d5-ab98b63d","04113e36-c136-41ac-83c0-abbc7247",2021-06-10 12:18:26,"[{""end_time"":1623298706064,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623298706064,""status"":""ENTER""},{""end_time"":1623298706064,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623298706064,""status"":""ENTER""}]"
"33467","3d3aea19-4eae-45aa-86fb-68708d54","0a04aafb-546d-434f-9129-626dbe8b",2021-06-10 19:14:44,"[{""end_time"":1623323684858,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623323684858,""status"":""ENTER""},{""end_time"":1623323684858,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623323684858,""status"":""ENTER""}]"
"33467","3d071ad6-a048-4c21-a151-dcef90e1","1f90984a-4af0-4fc6-9868-8471de05",2021-06-10 22:25:34,"[{""end_time"":1623335134139,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623335134139,""status"":""ENTER""},{""end_time"":1623335134139,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623335134139,""status"":""ENTER""}]"
"33467","3cc2d494-f3ae-4f6b-8230-a2863998","3cc2d494-f3ae-4f6b-8230-a2863998",2021-06-10 10:38:02,"[{""end_time"":1623292682353,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623292682353,""status"":""ENTER""},{""end_time"":1623292682353,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623292682353,""status"":""ENTER""}]"
"33467","3a856bbf-3982-4a20-878c-3f07f963","3a856bbf-3982-4a20-878c-3f07f963",2021-06-10 12:27:44,"[{""end_time"":1623299264389,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623299264389,""status"":""LEAVE""},{""end_time"":1623299264389,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623299264389,""status"":""LEAVE""}]"
"33467","3a044207-3653-4daf-9388-148dc4b0","75a0f7b9-c017-4184-82d6-5c32a615",2021-06-10 17:16:01,"[{""end_time"":1623316561008,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623316561008,""status"":""ENTER""}]"
"33467","39a32b84-26ae-433f-bce4-a5e8865e","64b391b2-b685-4ed3-8127-0197341a",2021-06-10 14:15:28,"[{""end_time"":1623305728031,""entrance_id"":""33522"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623305728031,""status"":""LEAVE""}]"
"33467","3881c46a-016c-46fa-a5ee-027c5f66","0a04aafb-546d-434f-9129-626dbe8b",2021-06-10 15:42:32,"[{""end_time"":1623310952377,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623310952377,""status"":""ENTER""},{""end_time"":1623310952377,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623310952377,""status"":""ENTER""}]"
"33467","380ef88f-f6b5-43ab-b644-3b4a9c6f","53ac8c50-eb39-493e-8e62-81fff5bf",2021-06-10 12:45:32,"[{""end_time"":1623300332397,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623300332397,""status"":""ENTER""},{""end_time"":1623300332397,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623300332397,""status"":""ENTER""}]"
"33467","37c4d146-3c69-41f1-a2b3-dac3e6cd","37c4d146-3c69-41f1-a2b3-dac3e6cd",2021-06-10 10:09:20,"[{""end_time"":1623290960150,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623290960150,""status"":""ENTER""},{""end_time"":1623290960150,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623290960150,""status"":""ENTER""}]"
"33467","37a0d605-baa4-4aee-a618-91484559","35f72fb8-9eaf-4b61-9528-bd248030",2021-06-10 15:03:46,"[{""end_time"":1623308626368,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623308626368,""status"":""ENTER""}]"
"33467","35f72fb8-9eaf-4b61-9528-bd248030","35f72fb8-9eaf-4b61-9528-bd248030",2021-06-10 13:14:02,"[{""end_time"":1623302042472,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623302042472,""status"":""ENTER""}]"
"33467","353a6b53-611d-4ffb-8d8d-44e7cf65","07c910f9-46f6-44cb-bdad-1a52a79d",2021-06-10 12:54:37,"[{""end_time"":1623300877080,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623300877080,""status"":""ENTER""},{""end_time"":1623300877080,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623300877080,""status"":""ENTER""}]"
"33467","3509e584-9eb4-4b79-82ee-1ac53a9a","fea2e44d-7a83-4484-b1e5-e8d67b51",2021-06-10 11:48:04,"[{""end_time"":1623296884616,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623296884616,""status"":""ENTER""}]"
"33467","35089346-8aad-402e-9c97-0b8d8e98","1f90984a-4af0-4fc6-9868-8471de05",2021-06-10 17:48:34,"[{""end_time"":1623318514648,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623318514648,""status"":""ENTER""},{""end_time"":1623318514648,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623318514648,""status"":""ENTER""}]"
"33467","34f034a3-2d55-4b81-9f21-1880a3f1","34f034a3-2d55-4b81-9f21-1880a3f1",2021-06-10 20:22:02,"[{""end_time"":1623327722341,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623327722341,""status"":""ENTER""}]"
"33467","34552762-4f7c-4a98-bc94-54bfd876","34552762-4f7c-4a98-bc94-54bfd876",2021-06-10 15:35:51,"[{""end_time"":1623310551215,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623310551215,""status"":""ENTER""},{""end_time"":1623310551215,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623310551215,""status"":""ENTER""}]"
"33467","33992186-f9c1-4683-b6a2-5faf80a0","0a04aafb-546d-434f-9129-626dbe8b",2021-06-10 18:17:25,"[{""end_time"":1623320245475,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623320245475,""status"":""ENTER""},{""end_time"":1623320245475,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623320245475,""status"":""ENTER""}]"
"33467","3317eb1a-7844-492a-80a0-a19fb60d","97aa5ddd-6b6b-4af1-b645-5acc2046",2021-06-10 19:34:09,"[{""end_time"":1623324849874,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623324849874,""status"":""ENTER""},{""end_time"":1623324849874,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623324849874,""status"":""ENTER""}]"
"33467","3274dc18-57cf-4354-9bfd-abfccdbd","0a04aafb-546d-434f-9129-626dbe8b",2021-06-10 18:29:29,"[{""end_time"":1623320969052,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623320969052,""status"":""ENTER""}]"
"33467","325929a1-09f1-4ef4-8921-57e22e3f","35f72fb8-9eaf-4b61-9528-bd248030",2021-06-10 14:07:56,"[{""end_time"":1623305276019,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623305276019,""status"":""ENTER""}]"
"33467","31f3f05a-dc49-44fe-9002-161209a7","31f3f05a-dc49-44fe-9002-161209a7",2021-06-10 20:26:55,"[{""end_time"":1623328015233,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623328015233,""status"":""ENTER""},{""end_time"":1623328015233,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623328015233,""status"":""ENTER""}]"
"33467","31b190f3-1f38-44cd-b647-2b270c5e","ef365478-7075-4ed5-9846-e1c7e554",2021-06-10 17:09:01,"[{""end_time"":1623316141431,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623316141431,""status"":""ENTER""},{""end_time"":1623316141431,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623316141431,""status"":""ENTER""}]"
"33467","3161f14d-5b17-4188-a268-4e6d2e50","47102148-1309-4c62-bd90-7fb127aa",2021-06-10 13:21:38,"[{""end_time"":1623302498130,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623302498130,""status"":""ENTER""},{""end_time"":1623302498130,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623302498130,""status"":""ENTER""}]"
"33467","314d417a-8f07-4cb0-82a9-7f551d0b","23931b09-9c90-44e5-9aca-53a63027",2021-06-10 21:13:00,"[{""end_time"":1623330780927,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623330780927,""status"":""ENTER""},{""end_time"":1623330780927,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623330780927,""status"":""ENTER""}]"
"33467","3145b8a2-317a-4f91-a4eb-5bb429e9","cc1385a5-a987-4eba-ae08-7c43aca1",2021-06-10 11:04:49,"[{""end_time"":1623294289347,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623294289347,""status"":""ENTER""},{""end_time"":1623294289347,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623294289347,""status"":""ENTER""}]"
"33467","3131a5b4-4b08-4110-ba69-ac545978","cc1385a5-a987-4eba-ae08-7c43aca1",2021-06-10 13:00:24,"[{""end_time"":1623301224408,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623301224408,""status"":""ENTER""},{""end_time"":1623301224408,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623301224408,""status"":""ENTER""}]"
"33467","309be326-9bf2-4643-9fb0-4210f643","fbfae36b-c078-41e4-b9e5-4adcda6d",2021-06-10 17:34:55,"[{""end_time"":1623317695961,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623317695961,""status"":""ENTER""},{""end_time"":1623317695961,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623317695961,""status"":""ENTER""}]"
"33467","2f9a247a-492d-440d-8ad9-f306f807","99fa9ec2-34ea-4b07-b544-df2b4799",2021-06-10 16:41:56,"[{""end_time"":1623314516931,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623314516931,""status"":""ENTER""},{""end_time"":1623314516931,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623314516931,""status"":""ENTER""}]"
